0,org.apache.cayenne.swing.BindingBase,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/swing/BindingBase.java,1179
1,org.apache.cayenne.swing.control.FileMenuItem,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/swing/control/FileMenuItem.java,1124
2,org.apache.cayenne.modeler.Application,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/Application.java,1995
3,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
4,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
5,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
6,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
7,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
8,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
9,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
10,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
11,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
12,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
13,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
14,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
15,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
16,org.apache.cayenne.modeler.ProjectController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/ProjectController.java,6978
17,org.apache.cayenne.modeler.dialog.ConfirmRemoveDialog,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/ConfirmRemoveDialog.java,1208
18,org.apache.cayenne.modeler.dialog.db.DataSourceWizard,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/DataSourceWizard.java,2468
19,org.apache.cayenne.modeler.CayenneModelerController,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/CayenneModelerController.java,2441
20,org.apache.cayenne.modeler.dialog.db.DataSourceWizard,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/DataSourceWizard.java,2468
21,org.apache.cayenne.modeler.dialog.db.DataSourceWizard,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/DataSourceWizard.java,2468
22,org.apache.cayenne.modeler.dialog.db.load.DbLoaderContext,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbLoaderContext.java,1887
23,org.apache.cayenne.modeler.editor.CallbackType,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/CallbackType.java,1108
24,org.apache.cayenne.modeler.editor.CallbackType,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/CallbackType.java,1108
25,org.apache.cayenne.modeler.editor.dbimport.DbImportView,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbimport/DbImportView.java,1946
26,org.apache.cayenne.modeler.pref.DBConnectionInfo,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/pref/DBConnectionInfo.java,1604
27,org.apache.cayenne.modeler.dialog.autorelationship.InferredRelationship,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/autorelationship/InferredRelationship.java,1095
28,org.apache.cayenne.modeler.dialog.autorelationship.InferredRelationship,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/autorelationship/InferredRelationship.java,1095
29,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
30,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
31,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
32,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
33,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
34,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
35,org.apache.cayenne.modeler.editor.dbimport.DbImportTree,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbimport/DbImportTree.java,2034
36,org.apache.cayenne.modeler.dialog.db.load.DbImportTreeNode,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/load/DbImportTreeNode.java,1794
37,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
38,org.apache.cayenne.modeler.editor.CallbackType,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/CallbackType.java,1108
39,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
40,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
41,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
42,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
43,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
44,org.apache.cayenne.modeler.editor.wrapper.ObjAttributeWrapper,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/wrapper/ObjAttributeWrapper.java,1489
45,org.apache.cayenne.modeler.util.CayenneTable,modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/CayenneTable.java,1805
46,org.apache.cayenne.wocompat.parser.SimpleCharStream,modeler/cayenne-wocompat/src/main/java/org/apache/cayenne/wocompat/parser/SimpleCharStream.java,1082
47,org.apache.cayenne.gen.CgenConfiguration,cayenne-cgen/src/main/java/org/apache/cayenne/gen/CgenConfiguration.java,1454
48,org.apache.cayenne.gen.TemplateType,cayenne-cgen/src/main/java/org/apache/cayenne/gen/TemplateType.java,983
49,org.apache.cayenne.dbsync.merge.context.MergerContext,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/context/MergerContext.java,1733
50,org.apache.cayenne.dbsync.reverse.dbimport.ReverseEngineering,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/ReverseEngineering.java,1368
51,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfiguration.java,2185
52,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfiguration.java,2185
53,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfiguration.java,2185
54,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfiguration.java,2185
55,org.apache.cayenne.dbsync.reverse.dbimport.DbImportConfiguration,cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportConfiguration.java,2185
56,org.apache.cayenne.access.sqlbuilder.sqltree.FunctionNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/FunctionNode.java,1131
57,org.apache.cayenne.access.sqlbuilder.sqltree.FunctionNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/FunctionNode.java,1131
58,org.apache.cayenne.access.sqlbuilder.sqltree.FunctionNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/FunctionNode.java,1131
59,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
60,org.apache.cayenne.access.sqlbuilder.sqltree.InNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/InNode.java,1070
61,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/Node.java,1200
62,org.apache.cayenne.access.sqlbuilder.sqltree.ValueNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/ValueNode.java,1421
63,org.apache.cayenne.access.sqlbuilder.sqltree.FunctionNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/FunctionNode.java,1131
64,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/Node.java,1200
65,org.apache.cayenne.access.sqlbuilder.sqltree.InNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/InNode.java,1070
66,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/Node.java,1200
67,org.apache.cayenne.access.sqlbuilder.sqltree.ValueNode,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/ValueNode.java,1421
68,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
69,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
70,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
71,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
72,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
73,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
74,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/Node.java,1200
75,org.apache.cayenne.access.DataNode,cayenne-server/src/main/java/org/apache/cayenne/access/DataNode.java,2597
76,org.apache.cayenne.access.DataNode,cayenne-server/src/main/java/org/apache/cayenne/access/DataNode.java,2597
77,org.apache.cayenne.exp.parser.JavaCharStream,cayenne-server/src/main/java/org/apache/cayenne/exp/parser/JavaCharStream.java,1136
78,org.apache.cayenne.map.Attribute,cayenne-server/src/main/java/org/apache/cayenne/map/Attribute.java,1268
79,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
80,org.apache.cayenne.util.XMLEncoder,cayenne-server/src/main/java/org/apache/cayenne/util/XMLEncoder.java,1185
81,org.apache.cayenne.util.XMLEncoder,cayenne-server/src/main/java/org/apache/cayenne/util/XMLEncoder.java,1185
82,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
83,org.apache.cayenne.map.DbRelationship,cayenne-server/src/main/java/org/apache/cayenne/map/DbRelationship.java,1436
84,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
85,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
86,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
87,org.apache.cayenne.map.DbRelationship,cayenne-server/src/main/java/org/apache/cayenne/map/DbRelationship.java,1436
88,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
89,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
90,org.apache.cayenne.map.ObjEntity,cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java,1930
91,org.apache.cayenne.map.Entity,cayenne-server/src/main/java/org/apache/cayenne/map/Entity.java,1528
92,org.apache.cayenne.map.DbJoin,cayenne-server/src/main/java/org/apache/cayenne/map/DbJoin.java,1271
93,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
94,org.apache.cayenne.util.XMLEncoder,cayenne-server/src/main/java/org/apache/cayenne/util/XMLEncoder.java,1185
95,org.apache.cayenne.map.EmbeddableAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/EmbeddableAttribute.java,1230
96,org.apache.cayenne.query.Orderings,cayenne-server/src/main/java/org/apache/cayenne/query/Orderings.java,1092
97,org.apache.cayenne.query.Ordering,cayenne-server/src/main/java/org/apache/cayenne/query/Ordering.java,1715
98,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
99,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
100,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
101,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
102,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
103,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
104,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
105,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
106,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
107,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
108,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
109,org.apache.cayenne.query.QueryCacheStrategy,cayenne-server/src/main/java/org/apache/cayenne/query/QueryCacheStrategy.java,985
110,org.apache.cayenne.exp.property.BaseProperty,cayenne-server/src/main/java/org/apache/cayenne/exp/property/BaseProperty.java,1528
111,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
112,org.apache.cayenne.query.SQLTemplate,cayenne-server/src/main/java/org/apache/cayenne/query/SQLTemplate.java,1570
113,org.apache.cayenne.query.SelectQuery,cayenne-server/src/main/java/org/apache/cayenne/query/SelectQuery.java,1631
114,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
115,org.apache.cayenne.query.FluentSelect,cayenne-server/src/main/java/org/apache/cayenne/query/FluentSelect.java,1493
116,org.apache.cayenne.map.EntityResolver,cayenne-server/src/main/java/org/apache/cayenne/map/EntityResolver.java,1886
117,org.apache.cayenne.access.jdbc.SQLStatement,cayenne-server/src/main/java/org/apache/cayenne/access/jdbc/SQLStatement.java,1055
118,org.apache.cayenne.access.DataNode,cayenne-server/src/main/java/org/apache/cayenne/access/DataNode.java,2597
119,org.apache.cayenne.access.DataNode,cayenne-server/src/main/java/org/apache/cayenne/access/DataNode.java,2597
120,org.apache.cayenne.access.DataNode,cayenne-server/src/main/java/org/apache/cayenne/access/DataNode.java,2597
121,org.apache.cayenne.exp.Expression,cayenne-server/src/main/java/org/apache/cayenne/exp/Expression.java,1596
122,org.apache.cayenne.map.ObjRelationship,cayenne-server/src/main/java/org/apache/cayenne/map/ObjRelationship.java,1576
123,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
124,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
125,org.apache.cayenne.access.translator.select.TableTreeNode,cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/TableTreeNode.java,1132
126,org.apache.cayenne.access.sqlbuilder.sqltree.Node,cayenne-server/src/main/java/org/apache/cayenne/access/sqlbuilder/sqltree/Node.java,1200
127,org.apache.cayenne.exp.property.BaseProperty,cayenne-server/src/main/java/org/apache/cayenne/exp/property/BaseProperty.java,1528
128,org.apache.cayenne.map.ProcedureParameter,cayenne-server/src/main/java/org/apache/cayenne/map/ProcedureParameter.java,1323
129,org.apache.cayenne.DataRow,cayenne-server/src/main/java/org/apache/cayenne/DataRow.java,1208
130,org.apache.cayenne.DataRow,cayenne-server/src/main/java/org/apache/cayenne/DataRow.java,1208
131,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
132,org.apache.cayenne.DataRow,cayenne-server/src/main/java/org/apache/cayenne/DataRow.java,1208
133,org.apache.cayenne.map.ObjEntity,cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java,1930
134,org.apache.cayenne.map.DbAttribute,cayenne-server/src/main/java/org/apache/cayenne/map/DbAttribute.java,1306
135,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
136,org.apache.cayenne.map.DbEntity,cayenne-server/src/main/java/org/apache/cayenne/map/DbEntity.java,2143
137,org.apache.cayenne.query.PrefetchSelectQuery,cayenne-server/src/main/java/org/apache/cayenne/query/PrefetchSelectQuery.java,1203
138,org.apache.cayenne.map.ObjRelationship,cayenne-server/src/main/java/org/apache/cayenne/map/ObjRelationship.java,1576
139,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server/src/main/java/org/apache/cayenne/reflect/PersistentDescriptor.java,1595
140,org.apache.cayenne.map.ObjEntity,cayenne-server/src/main/java/org/apache/cayenne/map/ObjEntity.java,1930
141,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server/src/main/java/org/apache/cayenne/reflect/PersistentDescriptor.java,1595
142,org.apache.cayenne.map.EntityInheritanceTree,cayenne-server/src/main/java/org/apache/cayenne/map/EntityInheritanceTree.java,1150
143,org.apache.cayenne.reflect.PersistentDescriptor,cayenne-server/src/main/java/org/apache/cayenne/reflect/PersistentDescriptor.java,1595
144,org.apache.cayenne.map.ObjRelationship,cayenne-server/src/main/java/org/apache/cayenne/map/ObjRelationship.java,1576
145,org.apache.cayenne.template.Context,cayenne-server/src/main/java/org/apache/cayenne/template/Context.java,1315
146,org.apache.cayenne.template.Context,cayenne-server/src/main/java/org/apache/cayenne/template/Context.java,1315
147,org.apache.cayenne.template.parser.JavaCharStream,cayenne-server/src/main/java/org/apache/cayenne/template/parser/JavaCharStream.java,1025
